numero_expediente,fecha,nombre,link
CFP 12645/2009,2019-04-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7930309&tipo=corrupcion-administrativa
CFP 12645/2009,2019-04-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7908595&tipo=corrupcion-administrativa
CFP 12645/2009,2019-02-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7676392&tipo=corrupcion-administrativa
CFP 12645/2009,2018-09-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7141238&tipo=corrupcion-administrativa
CFP 12645/2009,2018-08-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7028157&tipo=corrupcion-administrativa
CFP 12645/2009,2017-07-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5521668&tipo=corrupcion-administrativa
CFP 12645/2009,2016-11-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4745523&tipo=corrupcion-administrativa
CFP 12645/2009,2016-09-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4629481&tipo=corrupcion-administrativa
CFP 12645/2009,2013-10-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=387203&tipo=corrupcion-administrativa
CFP 9828/2017,2019-10-07,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8665102&tipo=corrupcion-administrativa
CFP 9828/2017,2019-09-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8517100&tipo=corrupcion-administrativa
CFP 9828/2017,2019-05-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8072681&tipo=corrupcion-administrativa
CFP 7129/2018,2019-09-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8601536&tipo=corrupcion-administrativa
CFP 7129/2018,2019-09-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8533468&tipo=corrupcion-administrativa
CFP 3153/2018,2025-07-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=13783332&tipo=corrupcion-administrativa
CFP 9731/2016,2017-11-10,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5958966&tipo=corrupcion-administrativa
CFP 9731/2016,2016-11-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4760502&tipo=corrupcion-administrativa
CFP 7978/2018,2019-09-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8530035&tipo=corrupcion-administrativa
CFP 7978/2018,2019-08-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8455418&tipo=corrupcion-administrativa
CFP 7978/2018,2018-09-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=7224248&tipo=corrupcion-administrativa
CFP 14139/2016,2017-03-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5011485&tipo=corrupcion-administrativa
CCC 35089/2018,2023-08-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11902372&tipo=corrupcion-administrativa
CCC 35089/2018,2022-02-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10454075&tipo=corrupcion-administrativa
CCC 35089/2018,2020-08-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9316509&tipo=corrupcion-administrativa
CFP 18708/2016,2021-09-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10121560&tipo=corrupcion-administrativa
CFP 18708/2016,2020-12-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9583767&tipo=corrupcion-administrativa
CFP 18708/2016,2018-11-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7487030&tipo=corrupcion-administrativa
CFP 8783/2016,2021-02-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9674750&tipo=corrupcion-administrativa
CFP 8783/2016,2021-02-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9674523&tipo=corrupcion-administrativa
CFP 13131/2016,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=8244441&tipo=corrupcion-administrativa
CFP 256/2020,2023-04-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11637323&tipo=corrupcion-administrativa
CFP 256/2020,2023-03-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11543270&tipo=corrupcion-administrativa
CFP 256/2020,2022-08-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10959597&tipo=corrupcion-administrativa
CFP 4773/2013,2019-06-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8270488&tipo=corrupcion-administrativa
CFP 4773/2013,2019-06-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8186716&tipo=corrupcion-administrativa
CFP 4773/2013,2019-05-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8131862&tipo=corrupcion-administrativa
CFP 4773/2013,2019-05-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8042723&tipo=corrupcion-administrativa
CFP 4773/2013,2017-06-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5446161&tipo=corrupcion-administrativa
CFP 4773/2013,2017-06-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5360323&tipo=corrupcion-administrativa
CFP 4773/2013,2017-05-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5307030&tipo=corrupcion-administrativa
CFP 4773/2013,2017-05-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=5214871&tipo=corrupcion-administrativa
CFP 4773/2013,2017-02-21,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4975403&tipo=corrupcion-administrativa
CFP 4773/2013,2015-05-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3264729&tipo=corrupcion-administrativa
CFP 4773/2013,2015-04-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3199086&tipo=corrupcion-administrativa
CFP 4773/2013,2015-02-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1881226&tipo=corrupcion-administrativa
CFP 4773/2013,2013-10-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=379607&tipo=corrupcion-administrativa
CFP 3887/2016,2022-03-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10507263&tipo=corrupcion-administrativa
CFP 3887/2016,2020-12-30,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9619661&tipo=corrupcion-administrativa
CFP 3887/2016,2018-02-28,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=6244515&tipo=corrupcion-administrativa
CFP 11912/2008,2016-09-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4539350&tipo=corrupcion-administrativa
CFP 11912/2008,2016-08-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4472884&tipo=corrupcion-administrativa
CFP 11912/2008,2016-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4460787&tipo=corrupcion-administrativa
CFP 11912/2008,2016-05-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4217420&tipo=corrupcion-administrativa
CFP 14375/2009,2023-08-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11969765&tipo=corrupcion-administrativa
CFP 14375/2009,2023-08-03,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11902579&tipo=corrupcion-administrativa
CFP 6850/2020,2020-11-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9521262&tipo=corrupcion-administrativa
CFP 2989/2020,2023-11-02,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12180350&tipo=corrupcion-administrativa
CFP 2989/2020,2023-10-12,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12121303&tipo=corrupcion-administrativa
CFP 15734/2008,2017-03-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5011321&tipo=corrupcion-administrativa
CFP 4263/2014,2015-07-14,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3444588&tipo=corrupcion-administrativa
CFP 4263/2014,2014-06-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=810720&tipo=corrupcion-administrativa
CCC 56103/2014,2019-11-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8795689&tipo=corrupcion-administrativa
CCC 56103/2014,2017-05-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=5229863&tipo=corrupcion-administrativa
CFP 12037/2009,2020-08-06,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9299521&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243508&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243511&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243371&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243641&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243324&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243727&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243504&tipo=corrupcion-administrativa
CFP 12037/2009,2020-07-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9243573&tipo=corrupcion-administrativa
CFP 12037/2009,2019-08-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8415412&tipo=corrupcion-administrativa
CFP 12037/2009,2019-07-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8329972&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8239986&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240135&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240086&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8239874&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240083&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240130&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240131&tipo=corrupcion-administrativa
CFP 12037/2009,2019-06-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8240019&tipo=corrupcion-administrativa
CFP 12037/2009,2015-07-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3452665&tipo=corrupcion-administrativa
CFP 12037/2009,2015-02-18,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1912227&tipo=corrupcion-administrativa
CFP 12037/2009,2015-02-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=1891295&tipo=corrupcion-administrativa
CFP 5286/2021,2022-02-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10460551&tipo=corrupcion-administrativa
CFP 4715/2017,2018-06-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=6706095&tipo=corrupcion-administrativa
CFP 837/2015,2015-10-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3693320&tipo=corrupcion-administrativa
CFP 837/2015,2015-05-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=3311879&tipo=corrupcion-administrativa
CCC 58272/2016,2023-10-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12136512&tipo=corrupcion-administrativa
CCC 58272/2016,2023-09-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12071545&tipo=corrupcion-administrativa
CCC 58272/2016,2019-12-04,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8875229&tipo=corrupcion-administrativa
CFP 388/2016,2016-09-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4577524&tipo=corrupcion-administrativa
CFP 388/2016,2016-05-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4256324&tipo=corrupcion-administrativa
CFP 2995/2020,2021-08-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10052316&tipo=corrupcion-administrativa
CFP 2995/2020,2021-07-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9982197&tipo=corrupcion-administrativa
CFP 2995/2020,2021-07-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9972099&tipo=corrupcion-administrativa
CFP 2995/2020,2021-07-05,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9972066&tipo=corrupcion-administrativa
CFP 2076/2018,2019-04-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=7967260&tipo=corrupcion-administrativa
CFP 5611/2016,2020-02-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9046479&tipo=corrupcion-administrativa
CFP 5611/2016,2016-11-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4808585&tipo=corrupcion-administrativa
CFP 8500/2020,2022-09-27,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=11077390&tipo=corrupcion-administrativa
CFP 8500/2020,2022-02-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10414237&tipo=corrupcion-administrativa
CFP 15151/2016,2017-06-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5447452&tipo=corrupcion-administrativa
CFP 4059/2012,2017-07-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=5534427&tipo=corrupcion-administrativa
CFP 4059/2012,2017-02-16,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4962372&tipo=corrupcion-administrativa
CFP 4059/2012,2016-10-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=4666030&tipo=corrupcion-administrativa
CFP 4059/2012,2016-03-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=3994191&tipo=corrupcion-administrativa
CCC 7719/2013,2019-06-13,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=8237320&tipo=corrupcion-administrativa
CCC 7719/2013,2019-04-04,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=7947446&tipo=corrupcion-administrativa
CCC 7719/2013,2018-03-06,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=6295494&tipo=corrupcion-administrativa
CFP 10158/2017,2021-01-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9624049&tipo=corrupcion-administrativa
CFP 1576/2016,2016-06-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4335127&tipo=corrupcion-administrativa
CFP 1576/2016,2016-05-19,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4255043&tipo=corrupcion-administrativa
CFP 3169/2015,2017-02-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4957489&tipo=corrupcion-administrativa
CFP 3169/2015,2017-02-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4957597&tipo=corrupcion-administrativa
CFP 3169/2015,2016-09-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4541874&tipo=corrupcion-administrativa
CFP 3169/2015,2016-09-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=4541919&tipo=corrupcion-administrativa
CFP 3169/2015,2016-02-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=3972591&tipo=corrupcion-administrativa
CFP 11913/2012,2018-11-08,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=7447865&tipo=corrupcion-administrativa
CFP 11913/2012,2014-09-09,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=1636841&tipo=corrupcion-administrativa
CFP 8810/2016,2017-03-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4996804&tipo=corrupcion-administrativa
CFP 8810/2016,2016-08-22,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=4505063&tipo=corrupcion-administrativa
CFP 7544/2010,2014-04-29,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=500825&tipo=corrupcion-administrativa
CFP 3417/2015,2018-12-27,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=7721769&tipo=corrupcion-administrativa
CFP 3417/2015,2017-11-01,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=5930260&tipo=corrupcion-administrativa
CFP 1372/2025,2025-08-14,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=13860244&tipo=corrupcion-administrativa
CFP 803/2025,2025-10-15,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=14077715&tipo=corrupcion-administrativa
CFP 305/2025,2025-04-25,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13528925&tipo=corrupcion-administrativa
CFP 305/2025,2025-04-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13466846&tipo=corrupcion-administrativa
CCC 38767/2024,2025-05-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13583415&tipo=corrupcion-administrativa
FTU 5653/2024,2025-05-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=13579054&tipo=corrupcion-administrativa
CFP 3841/2024,2025-03-26,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13435390&tipo=corrupcion-administrativa
CFP 2682/2024,2025-10-01,JUZGADO CRIMINAL Y CORRECCIONAL FEDERAL 3 - SECRETARIA NÂº 6,scp/include/showFile.php?acc=showFAR&id=14035584&tipo=corrupcion-administrativa
CFP 2265/2024,2024-10-01,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13019227&tipo=corrupcion-administrativa
CFP 1208/2024,2024-05-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12655537&tipo=corrupcion-administrativa
CFP 1208/2024,2024-04-23,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12610044&tipo=corrupcion-administrativa
CFP 550/2024,2024-06-24,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12753913&tipo=corrupcion-administrativa
CFP 414/2024,2024-03-20,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=12491492&tipo=corrupcion-administrativa
CFP 321/2024,2025-03-17,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13409736&tipo=corrupcion-administrativa
CFP 321/2024,2024-08-13,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12868035&tipo=corrupcion-administrativa
CFP 248/2024,2024-04-11,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12544419&tipo=corrupcion-administrativa
