Expediente,EstadoSolapa,Resolución
CFP 2637/2004,En trámite,04/05/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,27/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,25/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,05/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,05/04/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,09/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,06/03/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,25/01/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,28/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,26/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,04/02/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,15/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,11/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,11/01/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,28/11/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,07/03/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,07/11/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,13/06/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,11/05/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,27/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,11/04/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,18/06/2015: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,17/04/2015: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,16/12/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,16/12/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,15/07/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,16/05/2014: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 2637/2004,En trámite,14/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,07/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,07/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,03/04/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,05/03/2014: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,08/10/2013: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 2637/2004,En trámite,13/09/2013: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1
CFP 7888/2015,En trámite,04/12/2023: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,15/10/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,15/07/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,24/10/2018: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,17/10/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,20/09/2017: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL
CFP 7888/2015,En trámite,22/03/2016: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,10/12/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7888/2015,En trámite,03/11/2015: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 5554/2016,En trámite,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,14/08/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,15/07/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,19/06/2025: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,20/10/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,25/08/2022: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 5554/2016,En trámite,12/11/2019: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 9096/2017,En trámite,15/07/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,16/05/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,01/04/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,20/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,17/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,14/02/2025: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,19/12/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,17/12/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,31/05/2024: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,27/10/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,07/09/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,04/08/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,05/05/2023: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,28/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,07/11/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,31/10/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,24/10/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,16/09/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,19/08/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,18/08/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,12/07/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,17/05/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,29/03/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,25/03/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,23/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,14/02/2022: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,15/12/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,25/11/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,13/10/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,29/09/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,14/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,14/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,11/06/2021: TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2
CFP 9096/2017,En trámite,06/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,06/05/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,28/04/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,10/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,10/12/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 9096/2017,En trámite,08/05/2020: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1
CFP 7041/2010,En trámite,15/07/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
CFP 7041/2010,En trámite,24/06/2021: CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2
